,Date,Open,High,Low,Close,Volume,Name,Pct Returns
2795,10/9/2012,209.95,210.74,207.7,207.99,3580400,IBM,1.054319308
2796,10/8/2012,210.02,210.64,209.21,209.82,1982600,IBM,0.879849993
2797,10/5/2012,211.15,211.79,210.06,210.59,2858400,IBM,0.366981222
2798,10/4/2012,210.28,210.97,208.53,210.39,2957500,IBM,-0.094971271
2799,10/3/2012,209.94,211.305,209.3,210.51,3192300,IBM,0.057036931
2800,10/2/2012,210.96,211.47,208.5,209.84,3321000,IBM,-0.318274666
2801,10/1/2012,208.01,211.75,207.94,210.47,5456900,IBM,0.300228746
2802,9/28/2012,205.66,208.32,205.31,207.45,4910900,IBM,-1.434883831
2803,9/27/2012,204.37,206.9,204.14,205.91,2771900,IBM,-0.742347554
2804,9/26/2012,205.05,205.98,203.9,204,3423300,IBM,-0.927589724
2805,9/25/2012,205.6,207.32,204.95,204.98,3345200,IBM,0.480392157
2806,9/24/2012,205.02,206.06,204.9,205.29,3511100,IBM,0.151234267
2807,9/21/2012,207.36,207.94,205.921,205.98,12771500,IBM,0.336109893
2808,9/20/2012,205.85,206.99,205.3,206.18,3739100,IBM,0.097096806
2809,9/19/2012,207.55,207.57,206.01,206.43,2605600,IBM,0.121253274
2810,9/18/2012,206.88,207.8798,206.48,207.07,2476100,IBM,0.310032457
2811,9/17/2012,205.55,207.99,205.55,207.15,3275100,IBM,0.038634278
2812,9/14/2012,206.24,207.65,206.05,206.81,4057100,IBM,-0.164132271
2813,9/13/2012,204.38,206.81,203.46,206.36,3879600,IBM,-0.217591026
2814,9/12/2012,203.52,204.65,202.96,203.77,3284000,IBM,-1.255088195
2815,9/11/2012,200.55,203.46,200.51,203.27,3910600,IBM,-0.245374687
2816,9/10/2012,199.39,201.82,198.73,200.95,4208000,IBM,-1.141339106
2817,9/7/2012,199.12,199.5,198.08,199.5,3413700,IBM,-0.72157253
2818,9/6/2012,196.26,199.46,196.11,199.1,3931700,IBM,-0.200501253
2819,9/5/2012,194.41,195.85,193.89,195.04,3312500,IBM,-2.039176293
2820,9/4/2012,196.61,197.17,193.25,194.54,4514400,IBM,-0.25635767
2821,8/31/2012,194.31,195.95,193.46,194.85,3193300,IBM,0.159350262
2822,8/30/2012,194.77,195.47,193.18,193.37,2740900,IBM,-0.759558635
2823,8/29/2012,195.13,196.0399,194.9,195.08,2141400,IBM,0.884315044
2824,8/28/2012,195.56,196.11,194.5,194.87,2539200,IBM,-0.107648144
2825,8/27/2012,197.96,198.3,195.61,195.69,2498800,IBM,0.420793349
2826,8/24/2012,194.96,198.11,194.2,197.77,2639500,IBM,1.062905616
2827,8/23/2012,197.04,197.37,195.44,195.7,2757400,IBM,-1.046670375
2828,8/22/2012,198.64,198.65,196.905,197.25,3296100,IBM,0.792028615
2829,8/21/2012,200.99,201,198.37,198.65,3111300,IBM,0.709759189
2830,8/20/2012,200.69,201.13,200.03,200.5,2336000,IBM,0.931286182
2831,8/17/2012,201.08,202,200.66,201.22,2551800,IBM,0.359102244
2832,8/16/2012,198.77,201.324,198.12,200.84,2729500,IBM,-0.188848027
2833,8/15/2012,198.9,199.33,197.92,198.4,2111800,IBM,-1.214897431
2834,8/14/2012,198.88,199.33,197.72,198.29,2562300,IBM,-0.055443548
2835,8/13/2012,198.88,199.98,197.79,199.01,2418300,IBM,0.363104544
2836,8/10/2012,197.87,199.37,197.24,199.29,2600500,IBM,0.140696447
2837,8/9/2012,198.62,199.46,197.89,198.42,2160100,IBM,-0.436549752
2838,8/8/2012,198.27,199.69,198.16,199.03,2068300,IBM,0.307428687
2839,8/7/2012,199.43,200.88,198.8,199.93,3209400,IBM,0.452193137
2840,8/6/2012,198.76,199.94,198.52,198.76,2337800,IBM,-0.585204822
2841,8/3/2012,196.48,198.95,196.16,198.52,3278100,IBM,-0.120748642
2842,8/2/2012,194.16,196.6,193.02,194.45,2812600,IBM,-2.050171267
2843,8/1/2012,196.96,197.85,194.72,195.18,2559300,IBM,0.375417845
2844,7/31/2012,196.5,197.58,195.88,195.98,3507000,IBM,0.409878061
2845,7/30/2012,196.32,197.84,195.92,196.68,2787000,IBM,0.357179304
2846,7/27/2012,195.1,197.41,193.95,196.39,4177300,IBM,-0.147447631
2847,7/26/2012,193.49,194.95,192.57,193.95,3282900,IBM,-1.242425785
2848,7/25/2012,190.31,192.77,189.32,191.08,3833800,IBM,-1.479762825
2849,7/24/2012,190.92,191.32,188.56,190.34,3597100,IBM,-0.387272347
2850,7/23/2012,189.78,191.3,188.2,190.83,3904500,IBM,0.257434065
2851,7/20/2012,194.09,194.9,192.17,192.45,4789700,IBM,0.848923125
2852,7/19/2012,193.4,196.85,192.97,195.34,10395400,IBM,1.50168875
2853,7/18/2012,184.15,188.59,183.55,188.25,8019500,IBM,-3.629568957
2854,7/17/2012,185.73,186.29,183.2,183.65,5158600,IBM,-2.443559097
2855,7/16/2012,185.58,186.1,184.58,184.79,3144400,IBM,0.620745984
2856,7/13/2012,183.46,186.33,183.03,186.01,3933000,IBM,0.660208886
2857,7/12/2012,184.25,184.39,181.85,183.09,4931300,IBM,-1.569808075
2858,7/11/2012,186.22,187.36,183.51,185.25,5456100,IBM,1.179747665
2859,7/10/2012,190.3,191.14,185.6,186.26,4690300,IBM,0.545209177
2860,7/9/2012,190.76,190.9991,188.05,189.67,3988100,IBM,1.830774187
2861,7/6/2012,193.92,193.94,189.74,191.41,4952900,IBM,0.917382823
2862,7/5/2012,194.88,196.85,193.63,195.29,2690200,IBM,2.027062327
2863,7/3/2012,195.46,196.34,194.91,195.93,1450400,IBM,0.327717753
2864,7/2/2012,196.36,197.2,194.85,195.83,2827000,IBM,-0.051038636
2865,6/29/2012,194.55,195.81,192.41,195.58,5259600,IBM,-0.127661747
2866,6/28/2012,191.23,192.08,188.9,191.4,3967300,IBM,-2.137232846
2867,6/27/2012,192.14,193.7,190.9,193,2762700,IBM,0.835945664
2868,6/26/2012,193.54,193.68,190.75,191.95,3435900,IBM,-0.544041451
2869,6/25/2012,192.48,193.39,191.68,192.86,3211600,IBM,0.474081792
2870,6/22/2012,193.87,194.88,193.22,193.7,8823000,IBM,0.435549103
2871,6/21/2012,199.07,199.45,193.19,193.39,4316600,IBM,-0.160041301
2872,6/20/2012,198.7,199.74,197.5,198.78,3378200,IBM,2.787114122
2873,6/19/2012,198.83,199.99,198.8,198.93,3297600,IBM,0.075460308
2874,6/18/2012,197.57,199.64,197.17,198.29,3378900,IBM,-0.321721208
2875,6/15/2012,196.08,199.27,195.4,199.1,6389000,IBM,0.408492612
2876,6/14/2012,193,195.83,192.74,195.1,3585000,IBM,-2.009040683
2877,6/13/2012,194.36,195.19,192.345,193.1,3247700,IBM,-1.025115325
2878,6/12/2012,192.14,194.67,192.14,194.55,3023700,IBM,0.750906266
2879,6/11/2012,196.6,196.7,192.37,192.51,3273300,IBM,-1.048573631
2880,6/8/2012,193.71,195.14,192.7,195.14,2479200,IBM,1.366162797
2881,6/7/2012,195.28,195.8299,193.94,194.44,3701100,IBM,-0.358716819
2882,6/6/2012,190.78,194,190.02,193.99,3641300,IBM,-0.231433861
2883,6/5/2012,187.92,189.85,187.56,189.2,3556500,IBM,-2.469199443
2884,6/4/2012,188.34,189.38,187,188.54,4624500,IBM,-0.348837209
2885,6/1/2012,190.12,191.72,188.6,189.08,5206400,IBM,0.286411372
2886,5/31/2012,194.1,194.93,192,192.9,9287500,IBM,2.020308864
2887,5/30/2012,194.8,195.47,193.77,194.53,3602500,IBM,0.844997408
2888,5/29/2012,195.22,198.08,195.22,196.46,3618500,IBM,0.992134889
2889,5/25/2012,195.11,196,194,194.3,2901900,IBM,-1.09946045
2890,5/24/2012,195.99,196.28,194,196.09,3569300,IBM,0.92125579
2891,5/23/2012,195.53,196.49,193.2,196.12,4100000,IBM,0.015299097
2892,5/22/2012,198.04,198.26,196.06,196.82,3567100,IBM,0.356924332
2893,5/21/2012,195.98,197.93,194.63,197.76,3831700,IBM,0.47759374
2894,5/18/2012,198.78,198.78,195.16,195.88,5737100,IBM,-0.950647249
2895,5/17/2012,199.67,200.79,197.64,197.89,5626300,IBM,1.026138452
2896,5/16/2012,199.42,201.35,198.18,199.73,5001000,IBM,0.92980949
2897,5/15/2012,199.44,201.4679,198.76,199.04,2987400,IBM,-0.34546638
2898,5/14/2012,199.92,200.71,198.56,199.44,3029200,IBM,0.20096463
2899,5/11/2012,199.96,202.12,199.95,201.17,2391500,IBM,0.867428801
2900,5/10/2012,201,203.25,200.02,200.6,3830500,IBM,-0.283342447
2901,5/9/2012,199.99,203,199.06,201.23,3742500,IBM,0.314057827
2902,5/8/2012,202.44,203.06,199.718,201.48,3881500,IBM,0.124235949
2903,5/7/2012,203.96,204.77,202.9,203.75,3373400,IBM,1.126662696
2904,5/4/2012,206.47,207.11,204.4,204.99,4023600,IBM,0.608588957
2905,5/3/2012,208.27,208.92,206.55,207.24,2826600,IBM,1.097614518
2906,5/2/2012,206.97,208.27,206.91,208.06,2360300,IBM,0.39567651
2907,5/1/2012,207.18,208.929,206.71,208,2715900,IBM,-0.028837835
2908,4/30/2012,206.71,207.96,206.32,207.08,2773200,IBM,-0.442307692
2909,4/27/2012,206.47,208.17,205.91,206.81,3496900,IBM,-0.130384393
2910,4/26/2012,203.4,206.21,203.4,205.58,3302700,IBM,-0.594748803
2911,4/25/2012,202.02,203.69,201.8,203.57,4003400,IBM,-0.977721568
2912,4/24/2012,199.06,202.48,198.87,200,5626300,IBM,-1.753696517
2913,4/23/2012,197.89,199.1,196.791,198.62,3618800,IBM,-0.69
2914,4/20/2012,199.83,200.12,199.09,199.6,4758200,IBM,0.493404491
2915,4/19/2012,200.03,201.26,197.521,199.51,5762900,IBM,-0.04509018
2916,4/18/2012,202.43,204.07,200,200.13,10153500,IBM,0.310761365
2917,4/17/2012,204.57,207.64,204.15,207.45,6065500,IBM,3.657622545
2918,4/16/2012,204.74,205.97,202.72,202.72,3826600,IBM,-2.280067486
2919,4/13/2012,204.32,204.6499,202.8,202.8,3767000,IBM,0.039463299
2920,4/12/2012,202.8,205.56,202.64,205.32,2929600,IBM,1.24260355
2921,4/11/2012,203.99,204.32,202.4593,202.58,3366200,IBM,-1.33450224
2922,4/10/2012,204.94,205.74,202.17,202.33,4132900,IBM,-0.123408036
2923,4/9/2012,204.4,206.17,203.37,204.94,3326900,IBM,1.289971828
2924,4/5/2012,205.15,205.68,204.46,205.47,3809000,IBM,0.258612277
2925,4/4/2012,206.22,206.9802,205.19,206.05,4404000,IBM,0.282279652
2926,4/3/2012,209.31,210.69,208.54,209.5,4091500,IBM,1.674350886
2927,4/2/2012,208.96,209.69,208.09,209.47,3387900,IBM,-0.014319809
2928,3/30/2012,208.74,209.12,208.012,208.65,3215200,IBM,-0.391464171
2929,3/29/2012,206.09,208.5,206.02,208.27,3403700,IBM,-0.182123173
2930,3/28/2012,207.44,208.69,206.27,207.29,3265700,IBM,-0.470543045
2931,3/27/2012,208.46,208.66,207,207.18,2704500,IBM,-0.053065753
2932,3/26/2012,206.45,207.92,206.32,207.77,3418200,IBM,0.284776523
2933,3/23/2012,205.89,205.96,204.56,205.48,3036200,IBM,-1.102180296
2934,3/22/2012,204,205.99,203.96,205.49,3307800,IBM,0.004866654
2935,3/21/2012,204.32,205.77,204.3,204.69,3329900,IBM,-0.389313349
2936,3/20/2012,204.74,205,203.702,204.25,3695100,IBM,-0.214959207
2937,3/19/2012,205.71,206.53,204.5,205.72,3763200,IBM,0.719706242
2938,3/16/2012,207.03,207.52,206.01,206.01,9637000,IBM,0.140968306
2939,3/15/2012,204.94,206.18,204.74,206,3621100,IBM,-0.004854133
2940,3/14/2012,203.78,205.15,203.64,204.72,4602300,IBM,-0.621359223
2941,3/13/2012,201.72,203.9,201.6107,203.78,4866000,IBM,-0.459163736
2942,3/12/2012,200.93,201.57,200.23,201,3119700,IBM,-1.364216312
2943,3/9/2012,199.98,201.1,199.72,200.62,3178200,IBM,-0.189054726
2944,3/8/2012,199.24,199.99,198.65,199.81,3145800,IBM,-0.40374838
2945,3/7/2012,198.09,198.57,197.31,197.77,3346900,IBM,-1.020969921
2946,3/6/2012,199.14,199.64,196.812,197.26,5214700,IBM,-0.25787531
2947,3/5/2012,198.36,201.19,198.3,200.66,6938000,IBM,1.723613505
2948,3/2/2012,197.1,198.89,197.06,198.81,3727400,IBM,-0.92195754
2949,3/1/2012,197.23,198.47,196.93,197.53,3560300,IBM,-0.643830793
2950,2/29/2012,197.86,199.17,196.45,196.73,5117100,IBM,-0.405001772
2951,2/28/2012,197.75,198.96,197.4322,197.98,3167400,IBM,0.635388604
2952,2/27/2012,196.78,198.71,196.1,197.53,3758400,IBM,-0.227295686
2953,2/24/2012,198.38,198.56,196.61,197.76,3353200,IBM,0.116438009
2954,2/23/2012,193.87,199.23,193.28,197.61,8032700,IBM,-0.075849515
2955,2/22/2012,193.03,194.74,192.75,193.87,3275800,IBM,-1.89261677
2956,2/21/2012,193.73,194.24,192.46,193.39,3293600,IBM,-0.24758859
2957,2/17/2012,193.71,193.86,192.3,193.42,3746500,IBM,0.015512695
2958,2/16/2012,192.61,193.25,192,193.02,3525500,IBM,-0.206803847
2959,2/15/2012,192.31,193.44,191.26,192.25,4020900,IBM,-0.398922391
2960,2/14/2012,191.76,192.6,190.831,192.22,3398100,IBM,-0.015604681
2961,2/13/2012,193.31,193.69,191.74,192.62,2458800,IBM,0.208094891
2962,2/10/2012,191.76,192.43,191.28,192.42,3391100,IBM,-0.103831378
2963,2/9/2012,193.03,194.46,192.55,193.13,3876400,IBM,0.368984513
2964,2/8/2012,192.78,193.58,191.73,192.95,3803800,IBM,-0.093201471
2965,2/7/2012,192.45,194.14,191.97,193.35,3433000,IBM,0.207307593
2966,2/6/2012,192.48,193.76,192,192.82,3639800,IBM,-0.2741143
2967,2/3/2012,192.93,194.13,192.54,193.64,4521700,IBM,0.425267088
2968,2/2/2012,192.72,193.33,191.33,191.53,3907300,IBM,-1.089650899
2969,2/1/2012,193.21,194.81,192.41,192.62,5088800,IBM,0.569101446
2970,1/31/2012,193.09,193.1,191,192.6,4826800,IBM,-0.010383138
2971,1/30/2012,189.39,192.73,188.22,192.5,4359000,IBM,-0.05192108
2972,1/27/2012,190.01,191.77,189.81,190.46,3360400,IBM,-1.05974026
2973,1/26/2012,191.79,192.79,190.47,190.98,4004700,IBM,0.273023207
2974,1/25/2012,191.33,192.2399,189.61,191.73,4359700,IBM,0.392711279
2975,1/24/2012,188.63,192.305,188.5241,191.93,5345700,IBM,0.104313357
2976,1/23/2012,187.91,190.52,187.67,189.98,5751700,IBM,-1.015995415
2977,1/20/2012,185.77,188.97,184.75,188.52,12849700,IBM,-0.768501948
2978,1/19/2012,181.79,182.3599,180.35,180.52,8567200,IBM,-4.243581583
2979,1/18/2012,179.83,181.6,179.5,181.07,4600600,IBM,0.304675382
2980,1/17/2012,180.36,182,179.32,180,6003400,IBM,-0.590931684
2981,1/13/2012,179.48,179.61,177.3472,179.16,5279200,IBM,-0.466666667
2982,1/12/2012,181.86,181.91,178.38,180.55,6881000,IBM,0.775842822
2983,1/11/2012,180.73,182.81,180.5,182.32,4110800,IBM,0.980337857
2984,1/10/2012,183.23,183.72,181.2,181.31,5161000,IBM,-0.55397104
2985,1/9/2012,182.2,182.27,180.27,181.59,5201200,IBM,0.154431636
2986,1/6/2012,184.39,184.48,182.31,182.54,4897100,IBM,0.523156561
2987,1/5/2012,184.81,185.03,183.1,184.66,4463100,IBM,1.161389285
2988,1/4/2012,185.57,186.33,184.94,185.54,4346700,IBM,0.4765515
2989,1/3/2012,186.73,188.71,186,186.3,5646000,IBM,0.409615177
2990,12/30/2011,186.33,186.48,183.85,183.88,3530900,IBM,-1.29898014
2991,12/29/2011,184.07,186.23,184.01,186.18,2941600,IBM,1.250815749
2992,12/28/2011,185.19,185.4,183.34,183.99,2872000,IBM,-1.176281018
2993,12/27/2011,184.97,185.85,184.39,184.95,2775200,IBM,0.521767487
2994,12/23/2011,183.11,184.85,181.89,184.75,3052300,IBM,-0.108137334
2995,12/22/2011,182.71,182.8,181,182.04,5052000,IBM,-1.466847091
2996,12/21/2011,183.22,183.5,179.04,181.47,9282500,IBM,-0.313117996
2997,12/20/2011,185.5,187.33,184.755,187.24,4740100,IBM,3.179588913
2998,12/19/2011,184.51,184.69,182.25,182.89,5039900,IBM,-2.323221534
2999,12/16/2011,188.01,188.01,181.91,183.57,11849400,IBM,0.371808191
3000,12/15/2011,190.48,191.2,186.89,187.48,4474500,IBM,2.129977665
3001,12/14/2011,189.84,190.28,188,188.72,5057700,IBM,0.661403883
3002,12/13/2011,193.46,194.3,190.64,191.15,5008400,IBM,1.287621874
3003,12/12/2011,193.64,193.9,191.22,192.18,3796100,IBM,0.53884384
3004,12/9/2011,192.91,194.87,192.4,194.56,4847900,IBM,1.238422312
3005,12/8/2011,192.48,193.8,191.07,191.58,4369000,IBM,-1.531661184
3006,12/7/2011,191.99,194.9,191.28,194.05,5081700,IBM,1.28927863
3007,12/6/2011,190.65,193.53,190.32,192.94,4144900,IBM,-0.572017521
3008,12/5/2011,191.18,193.61,190.38,190.84,5699400,IBM,-1.088421271
3009,12/2/2011,189.92,191.33,189.45,189.66,4962200,IBM,-0.618319011
3010,12/1/2011,187.01,189.99,186.77,189.45,4858800,IBM,-0.110724454
3011,11/30/2011,184.57,188.35,184.21,188,7836800,IBM,-0.765373449
3012,11/29/2011,182.02,183.31,180.84,180.94,3661600,IBM,-3.755319149
3013,11/28/2011,182.71,182.93,180.67,182.21,4524200,IBM,0.701890129
3014,11/25/2011,178.01,179.56,177.06,177.06,2232800,IBM,-2.826409088
3015,11/23/2011,180.67,181.49,177.52,177.95,4800900,IBM,0.502654467
3016,11/22/2011,182.22,182.98,180.29,181.31,4178600,IBM,1.888170835
3017,11/21/2011,183.37,183.96,180,181.48,5145100,IBM,0.093762065
3018,11/18/2011,186.71,186.97,184.66,185.24,4440900,IBM,2.071853648
3019,11/17/2011,186.81,188.83,183.39,185.73,5840500,IBM,0.264521702
3020,11/16/2011,187.82,189.9,186.3,186.62,4616800,IBM,0.479190222
3021,11/15/2011,187.49,189.97,185.64,188.75,4585300,IBM,1.141356768
3022,11/14/2011,189.17,189.84,186.85,187.35,6038600,IBM,-0.741721854
3023,11/11/2011,185.27,187.83,185.14,187.38,3665300,IBM,0.01601281
3024,11/10/2011,183.58,184.77,181.87,183.35,3881600,IBM,-2.150709788
3025,11/9/2011,184.2,185.24,181.16,182.24,5494800,IBM,-0.605399509
3026,11/8/2011,187.48,187.88,185.51,187.25,4330600,IBM,2.749122037
3027,11/7/2011,186.22,187.73,184.75,187.32,3530800,IBM,0.037383178
3028,11/4/2011,186.27,187.14,184.74,186.38,3237600,IBM,-0.501815076
3029,11/3/2011,185.13,187.78,184.02,187.3,4953500,IBM,0.493615195
3030,11/2/2011,184,185.25,183.03,183.92,4136600,IBM,-1.804591564
3031,11/1/2011,181.55,183.26,180.74,181.35,5881200,IBM,-1.397346672
3032,10/31/2011,185.59,186.91,184.63,184.63,4710000,IBM,1.808657293
3033,10/28/2011,185.57,188.07,185.28,187.45,5009800,IBM,1.527379082
3034,10/27/2011,184.99,187,183.18,186.34,7057800,IBM,-0.592157909
3035,10/26/2011,181.74,182.28,179.03,181.97,5387700,IBM,-2.345175486
3036,10/25/2011,181.66,182.97,180.01,180.36,5373100,IBM,-0.884761224
3037,10/24/2011,181.51,183.39,180.62,182.25,5890600,IBM,1.047904192
3038,10/21/2011,179.11,181.67,178.75,181.63,8054200,IBM,-0.340192044
3039,10/20/2011,178.13,179.24,176.17,177.25,7513800,IBM,-2.411495898
3040,10/19/2011,179.68,179.81,177.01,177.39,6708300,IBM,0.078984485
3041,10/18/2011,178,179.38,176.25,178.9,15729400,IBM,0.851231749
3042,10/17/2011,189.71,190.16,185.9,186.59,8790300,IBM,4.298490777
3043,10/14/2011,188.19,190.53,187.7314,190.53,5368200,IBM,2.111581542
3044,10/13/2011,184.97,187.5,184.5,186.82,4399200,IBM,-1.947199916
3045,10/12/2011,186.08,188,185.65,186.12,5338200,IBM,-0.374692217
3046,10/11/2011,184.59,186,184.11,185,5330500,IBM,-0.601762304
3047,10/10/2011,183,186.63,182.9,186.62,5784800,IBM,0.875675676
3048,10/7/2011,182.32,183.72,181.64,182.39,6842600,IBM,-2.266638088
3049,10/6/2011,176.81,181.99,175.66,181.69,7180900,IBM,-0.383792971
3050,10/5/2011,174.57,177.2961,172.68,176.85,5851700,IBM,-2.663878034
3051,10/4/2011,171.54,175.07,168.88,174.74,9200000,IBM,-1.193101498
3052,10/3/2011,174.36,177.92,173.04,173.29,9042600,IBM,-0.829804281
3053,9/30/2011,176.01,178.27,174.75,174.87,7807400,IBM,0.911766403
3054,9/29/2011,179.69,180.91,175.53,179.17,6944300,IBM,2.45896952
3055,9/28/2011,177.97,180.75,177.08,177.55,7732200,IBM,-0.904169225
3056,9/27/2011,176.82,179.62,176.43,177.71,7638800,IBM,0.09011546
3057,9/26/2011,170.96,174.7,169.86,174.51,6745700,IBM,-1.800686512
3058,9/23/2011,166.99,169.54,165.76,169.34,5586600,IBM,-2.962580941
3059,9/22/2011,168.33,169.97,166.5,168.62,8195600,IBM,-0.425180111
3060,9/21/2011,175,177.67,172.62,173.02,7043100,IBM,2.609417625
3061,9/20/2011,173.57,177.43,172.7,174.72,6209600,IBM,0.98254537
3062,9/19/2011,169.5,173.87,169.43,173.13,4755600,IBM,-0.910027473
3063,9/16/2011,171.33,172.99,169.74,172.99,11048100,IBM,-0.080864091
3064,9/15/2011,168.64,170.16,167.23,170.09,5464400,IBM,-1.67639748
3065,9/14/2011,164.01,169.66,161.99,167.24,6980700,IBM,-1.675583515
3066,9/13/2011,163.64,163.92,161.54,163.43,4723800,IBM,-2.278163119
3067,9/12/2011,159.64,162.44,158.76,162.42,5247200,IBM,-0.618001591
3068,9/9/2011,164.57,165.19,160.81,161.37,6743900,IBM,-0.646472109
3069,9/8/2011,167,169.58,165.1,165.25,6027200,IBM,2.40441222
3070,9/7/2011,167.28,167.9,166.16,167.31,6796600,IBM,1.246596067
3071,9/6/2011,163.06,165.55,162.2,165.11,5761200,IBM,-1.314924392
3072,9/2/2011,167.69,168.93,166,166.98,4979100,IBM,1.132578281
3073,9/1/2011,172.71,173.68,170.12,170.33,5463900,IBM,2.006228291
3074,8/31/2011,173.29,173.72,170.71,171.91,6074200,IBM,0.927611108
3075,8/30/2011,172.06,173.51,170.88,172.51,4477700,IBM,0.349019836
3076,8/29/2011,170.58,172.72,170.36,172.62,5293400,IBM,0.063764419
3077,8/26/2011,164.85,169.33,163.28,169.14,6438200,IBM,-2.015988877
3078,8/25/2011,167.52,168.53,164.85,165.58,6751600,IBM,-2.104765283
3079,8/24/2011,164.13,166.83,163.35,166.76,6427000,IBM,0.712646455
3080,8/23/2011,160.65,164.59,159.53,164.32,6923300,IBM,-1.463180619
3081,8/22/2011,161.35,161.68,157.62,158.98,7249100,IBM,-3.249756573
3082,8/19/2011,162.17,163.94,157.13,157.54,14068600,IBM,-0.905774311
3083,8/18/2011,166.32,166.46,160.16,163.83,15082600,IBM,3.992636791
3084,8/17/2011,171.57,172.99,169.89,171.48,5129700,IBM,4.669474455
3085,8/16/2011,172.19,172.19,169,171.24,5585400,IBM,-0.139958013
3086,8/15/2011,171.32,174,170.39,172.99,7645400,IBM,1.021957487
3087,8/12/2011,168.5,169.38,165.83,168.2,5187000,IBM,-2.768946182
3088,8/11/2011,164.1,168.77,162.94,166.73,9175600,IBM,-0.873959572
3089,8/10/2011,168.18,169.23,161.85,162.54,13993600,IBM,-2.513045043
3090,8/9/2011,167.46,171.05,162,170.61,12517600,IBM,4.964931709
3091,8/8/2011,168.83,172.61,166,166.22,15804900,IBM,-2.573119981
3092,8/5/2011,172.1,174.22,166.52,172.98,11871800,IBM,4.06689929
3093,8/4/2011,176.5,177.92,171.18,171.48,11022300,IBM,-0.867152272
3094,8/3/2011,177.67,179.23,175.41,178.83,6722000,IBM,4.286214136
3095,8/2/2011,179.95,182.29,177.86,178.05,5770400,IBM,-0.436168428
3096,8/1/2011,182.6,183.69,178.5,180.75,5842700,IBM,1.51642797
3097,7/29/2011,180.26,183.43,179.73,181.85,6665600,IBM,0.60857538
3098,7/28/2011,181.06,183.27,180.88,181.8,4478800,IBM,-0.027495188
3099,7/27/2011,182.01,182.91,180.93,181.35,5806800,IBM,-0.247524752
3100,7/26/2011,182.94,184.05,182.65,182.93,4356200,IBM,0.871243452
3101,7/25/2011,183.89,184.96,183.28,183.7,4987000,IBM,0.420926037
3102,7/22/2011,184.64,185.63,184.26,185.18,4516100,IBM,0.805661404
3103,7/21/2011,183.59,185.5,182.9,184.9,4958400,IBM,-0.151204234
3104,7/20/2011,183.84,184.42,183,183.65,5901100,IBM,-0.676041103
3105,7/19/2011,178.74,185.21,178.65,185.21,13245600,IBM,0.849441873
3106,7/18/2011,174.73,176.46,173.58,175.28,8879700,IBM,-5.361481561
3107,7/15/2011,175.08,175.94,174.07,175.54,5347100,IBM,0.148334094
3108,7/14/2011,174.4,176.1,173.84,174.23,4613100,IBM,-0.746268657
3109,7/13/2011,174.9,176.32,174,174.32,4074800,IBM,0.051655857
3110,7/12/2011,174.93,175.37,173.89,174.05,5036800,IBM,-0.154887563
3111,7/11/2011,174.9,176.15,174.61,174.99,4766500,IBM,0.540074691
3112,7/8/2011,175.49,176.49,175.01,176.49,4399900,IBM,0.85719184
